# Instrument-source: 'Full_simple.instr'
# Date: Wed Dec 05 14 38 2018
# Ncount: 100000000
# Numpoints: 2
# Param: Omega = 0
# type: multiarray_1d(2)
# title: Scan of Omega
# xlabel: 'Omega'
# ylabel: 'Intensity'
# xvars: Omega
# yvars: (Div2d_sample_B_I,Div2d_sample_B_ERR) (Div2d_sample_I,Div2d_sample_ERR) (PSD_sample_large_I,PSD_sample_large_ERR) (PSD_sample_small_I,PSD_sample_small_ERR) (HPSD_sample_I,HPSD_sample_ERR) (VPSD_sample_I,VPSD_sample_ERR) (Hdiv_sample_I,Hdiv_sample_ERR) (Vdiv_sample_I,Vdiv_sample_ERR) (acceptance_x_divx_I,acceptance_x_divx_ERR) (acceptance_y_divy_I,acceptance_y_divy_ERR) (Lmon_sample_B_I,Lmon_sample_B_ERR) (Div2d_sample_maxdiv_I,Div2d_sample_maxdiv_ERR) (PSD_sample_maxdiv_I,PSD_sample_maxdiv_ERR) (HPSD_sample_maxdiv_I,HPSD_sample_maxdiv_ERR) (VPSD_sample_maxdiv_I,VPSD_sample_maxdiv_ERR) (Hdiv_sample_maxdiv_I,Hdiv_sample_maxdiv_ERR) (Vdiv_sample_maxdiv_I,Vdiv_sample_maxdiv_ERR) (acceptance_x_divx_maxdiv_I,acceptance_x_divx_maxdiv_ERR) (acceptance_y_divy_maxdiv_I,acceptance_y_divy_maxdiv_ERR) (ToFatSample_I,ToFatSample_ERR) (Lmon_sample_I,Lmon_sample_ERR) (TofLambdaSampleZoomOut_I,TofLambdaSampleZoomOut_ERR) (L_monSampleZoomout_I,L_monSampleZoomout_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (Sqqw_I,Sqqw_ERR) (det_I,det_ERR) (PSD_outgoing_I,PSD_outgoing_ERR) (PSD_out1_I,PSD_out1_ERR) (PSD_out2_I,PSD_out2_ERR) (PSD_out3_I,PSD_out3_ERR) (PSD_out4_I,PSD_out4_ERR) (PSD_out5_I,PSD_out5_ERR) (PSD_out6_I,PSD_out6_ERR) (PSD_out7_I,PSD_out7_ERR) (PSD_out8_I,PSD_out8_ERR) (PSD_out9_I,PSD_out9_ERR) (psd_monitor1_I,psd_monitor1_ERR) (psd_monitor2_I,psd_monitor2_ERR) (psd_monitor3_I,psd_monitor3_ERR) (psd_monitor4_I,psd_monitor4_ERR) (psd_monitor5_I,psd_monitor5_ERR) (psd_monitor6_I,psd_monitor6_ERR) (psd_monitor7_I,psd_monitor7_ERR) (psd_monitor8_I,psd_monitor8_ERR) (psd_monitor9_I,psd_monitor9_ERR) (t_monitor1_I,t_monitor1_ERR) (t_monitor2_I,t_monitor2_ERR) (t_monitor3_I,t_monitor3_ERR) (t_monitor4_I,t_monitor4_ERR) (t_monitor5_I,t_monitor5_ERR) (t_monitor6_I,t_monitor6_ERR) (t_monitor7_I,t_monitor7_ERR) (t_monitor8_I,t_monitor8_ERR) (t_monitor9_I,t_monitor9_ERR) (e_monitor1_I,e_monitor1_ERR) (e_monitor2_I,e_monitor2_ERR) (e_monitor3_I,e_monitor3_ERR) (e_monitor4_I,e_monitor4_ERR) (e_monitor5_I,e_monitor5_ERR) (e_monitor6_I,e_monitor6_ERR) (e_monitor7_I,e_monitor7_ERR) (e_monitor8_I,e_monitor8_ERR) (e_monitor9_I,e_monitor9_ERR)
# xlimits: 0 90
# filename: mccode.dat
# variables: Omega Div2d_sample_B_I Div2d_sample_B_ERR Div2d_sample_I Div2d_sample_ERR PSD_sample_large_I PSD_sample_large_ERR PSD_sample_small_I PSD_sample_small_ERR HPSD_sample_I HPSD_sample_ERR VPSD_sample_I VPSD_sample_ERR Hdiv_sample_I Hdiv_sample_ERR Vdiv_sample_I Vdiv_sample_ERR acceptance_x_divx_I acceptance_x_divx_ERR acceptance_y_divy_I acceptance_y_divy_ERR Lmon_sample_B_I Lmon_sample_B_ERR Div2d_sample_maxdiv_I Div2d_sample_maxdiv_ERR PSD_sample_maxdiv_I PSD_sample_maxdiv_ERR HPSD_sample_maxdiv_I HPSD_sample_maxdiv_ERR VPSD_sample_maxdiv_I VPSD_sample_maxdiv_ERR Hdiv_sample_maxdiv_I Hdiv_sample_maxdiv_ERR Vdiv_sample_maxdiv_I Vdiv_sample_maxdiv_ERR acceptance_x_divx_maxdiv_I acceptance_x_divx_maxdiv_ERR acceptance_y_divy_maxdiv_I acceptance_y_divy_maxdiv_ERR ToFatSample_I ToFatSample_ERR Lmon_sample_I Lmon_sample_ERR TofLambdaSampleZoomOut_I TofLambdaSampleZoomOut_ERR L_monSampleZoomout_I L_monSampleZoomout_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR Sqqw_I Sqqw_ERR det_I det_ERR PSD_outgoing_I PSD_outgoing_ERR PSD_out1_I PSD_out1_ERR PSD_out2_I PSD_out2_ERR PSD_out3_I PSD_out3_ERR PSD_out4_I PSD_out4_ERR PSD_out5_I PSD_out5_ERR PSD_out6_I PSD_out6_ERR PSD_out7_I PSD_out7_ERR PSD_out8_I PSD_out8_ERR PSD_out9_I PSD_out9_ERR psd_monitor1_I psd_monitor1_ERR psd_monitor2_I psd_monitor2_ERR psd_monitor3_I psd_monitor3_ERR psd_monitor4_I psd_monitor4_ERR psd_monitor5_I psd_monitor5_ERR psd_monitor6_I psd_monitor6_ERR psd_monitor7_I psd_monitor7_ERR psd_monitor8_I psd_monitor8_ERR psd_monitor9_I psd_monitor9_ERR t_monitor1_I t_monitor1_ERR t_monitor2_I t_monitor2_ERR t_monitor3_I t_monitor3_ERR t_monitor4_I t_monitor4_ERR t_monitor5_I t_monitor5_ERR t_monitor6_I t_monitor6_ERR t_monitor7_I t_monitor7_ERR t_monitor8_I t_monitor8_ERR t_monitor9_I t_monitor9_ERR e_monitor1_I e_monitor1_ERR e_monitor2_I e_monitor2_ERR e_monitor3_I e_monitor3_ERR e_monitor4_I e_monitor4_ERR e_monitor5_I e_monitor5_ERR e_monitor6_I e_monitor6_ERR e_monitor7_I e_monitor7_ERR e_monitor8_I e_monitor8_ERR e_monitor9_I e_monitor9_ERR
0 3.3923E+9 429109 5.42782E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.4538E+9 542779 5.42758E+9 542780 3.39186E+9 429081 5.42693E+9 542747 3.39235E+9 429112 3.39204E+9 429092 3.39202E+9 429091 4.07001E+9 470022 4.52197E+9 495432 4.07046E+9 470048 4.52257E+9 495465 5.42801E+9 542801 5.42613E+9 542707 5.42613E+9 542707 5.42801E+9 542801 6.93304E+8 497802 2.23256E+7 31153.4 1.90829E+7 22937.9 1.50239E+7 13848.4 1.22241E+7 9491.31 6.40594E+6 6466.3 4.74113E+6 5023.44 5.06331E+6 4302.6 2.32074E+6 2545.93 0 0 0 0 25555.4 6200.1 1.36943E+7 85414.9 5.67696E+7 131937 8.97729E+7 147919 7.44211E+7 146625 5.32213E+7 133540 1.54143E+8 340385 1.37826E+8 206612 18233.9 3071.57 0 0 0 0 1.33765E+9 511567 1.32454E+9 510871 1.16977E+8 46616.8 2.1131E+7 17604.9 2.84027E+8 369418 9.71739E+7 140747 2.44188E+7 31235.4 4.59867E+7 82543.4 2.74515E+8 272168 1.22753E+8 127595 1.01861E+8 38084.1 0 0 0 0 1894.91 197.217 21683.9 213.802 122.57 25.3655 0 0 0 0 0 0 0 0 0 0 0 0 1894.91 197.217 21683.9 213.802 122.57 25.3655 0 0 0 0 0 0 0 0 0 0 0 0 1894.91 197.217 21683.9 213.802 102.659 15.5126 0 0 0 0 0 0 0 0
2 3.3922E+9 429102 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.44348E+9 542779 5.42758E+9 542779 3.39175E+9 429074 5.42693E+9 542747 3.39224E+9 429105 3.39193E+9 429085 3.39191E+9 429084 4.06982E+9 470011 4.52215E+9 495442 4.07028E+9 470037 4.52277E+9 495476 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 7.30875E+8 601960 2.17918E+7 23452.5 1.57721E+7 18532.7 1.58534E+7 20565.2 1.43622E+7 14107.5 7.91965E+6 8191.53 4.06528E+6 5499.89 4.50674E+6 4600.89 4.20636E+6 3647.84 670661 1306.6 0 0 0 0 145933 13666.7 1.67962E+7 91918.3 6.47829E+7 138164 8.41296E+7 156228 6.75873E+7 161062 6.36455E+7 226214 2.93923E+8 439597 2.51779E+7 172454 3.59939E+6 85358.8 6.04322E+6 18110.5 1.38229E+9 612858 1.3692E+9 612278 1.4622E+8 59207.8 2.47886E+7 14173.3 2.79649E+8 401423 1.09166E+8 172390 2.8042E+7 25067.5 5.08627E+7 194778 2.68396E+8 349219 1.59495E+8 172407 8.90333E+7 33172.4 0 0 0 0 4390.17 197.643 22485 189.633 1.6648 1.6648 0 0 0 0 0 0 0 0 0 0 0 0 4390.17 197.643 22485 189.633 1.6648 1.6648 0 0 0 0 0 0 0 0 0 0 0 0 4390.17 197.643 22485 189.633 1.6648 1.6648 0 0 0 0 0 0 0 0
4 3.39264E+9 429130 5.42783E+9 542792 5.42801E+9 542801 5.42766E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.43915E+9 542779 5.42758E+9 542780 3.3922E+9 429102 5.42693E+9 542747 3.39269E+9 429133 3.39237E+9 429113 3.39235E+9 429112 4.07028E+9 470037 4.52228E+9 495449 4.07074E+9 470064 4.5229E+9 495483 5.42801E+9 542801 5.42612E+9 542707 5.42612E+9 542707 5.42801E+9 542801 8.36879E+8 854537 3.95803E+7 52023 3.44218E+7 44641.4 3.13218E+7 37451.4 3.10161E+7 34174.3 2.60295E+7 28755.1 1.63183E+7 21114.7 1.02242E+7 14142.2 4.41492E+6 5329.67 2.66669E+6 2720.9 49885.7 341.205 0 0 0 0 326054 18060.3 2.21198E+7 106579 7.28242E+7 151408 7.54912E+7 162186 6.10577E+7 178686 2.07684E+8 463188 1.49962E+8 349386 2.92191E+7 337057 1.05843E+7 421632 1.5242E+9 886568 1.5111E+9 886167 2.53756E+8 118959 3.1945E+7 18096.5 2.7067E+8 445586 1.30687E+8 231694 3.32063E+7 25692.9 4.61921E+7 534324 2.41917E+8 470937 1.98966E+8 229317 7.61033E+7 29119.4 0 0 0 0 5355.39 129.705 26783.6 202.442 27.7571 20.8521 0 0 0 0 0 0 0 0 0 0 0 0 5355.39 129.705 26783.6 202.442 27.7571 20.8521 0 0 0 0 0 0 0 0 0 0 0 0 5355.39 129.705 26783.6 202.442 0 0 0 0 0 0 0 0 0 0
6 3.39184E+9 429079 5.42782E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42778E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.4394E+9 542780 5.42758E+9 542779 3.3914E+9 429052 5.42694E+9 542747 3.39188E+9 429082 3.39157E+9 429063 3.39155E+9 429061 4.06965E+9 470001 4.5219E+9 495428 4.07011E+9 470027 4.5225E+9 495461 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 8.69489E+8 976526 4.06798E+7 55793.3 3.91016E+7 47276.6 3.70437E+7 39789.6 3.76959E+7 34988.4 3.73102E+7 33065.6 3.30871E+7 30862.7 2.62022E+7 24926.5 9.6728E+6 12866.4 3.03096E+6 3234.9 1.1563E+6 1692.92 56.0024 13.265 8.58929 4.16183 0 0 800567 27081.2 3.05309E+7 115068 7.65604E+7 155519 6.7544E+7 175677 6.71391E+7 264456 2.9775E+8 579795 3.78806E+7 362220 1.44828E+7 579353 1.58069E+9 1.08333E+6 1.56759E+9 1.083E+6 2.83432E+8 126819 4.2871E+7 23181.4 2.59655E+8 495878 1.54228E+8 286512 3.89222E+7 27153.4 3.62215E+7 442888 1.94697E+8 764602 2.36111E+8 284397 6.74019E+7 38661 111037 1351.41 0 0 94534.9 1315.46 26420.1 199.516 6912.82 361.685 0 0 46440.3 868.955 0 0 10636 330.476 111037 1351.41 0 0 94534.9 1315.46 26420.1 199.516 6912.82 361.685 0 0 46440.3 868.955 0 0 10636 330.476 0 0 0 0 4221.54 89.9235 26420.1 199.516 0 0 0 0 0 0 0 0 0 0
8 3.39215E+9 429099 5.42782E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42728E+9 542765 5.44111E+9 542780 5.42757E+9 542779 3.3917E+9 429071 5.42692E+9 542746 3.39219E+9 429102 3.39188E+9 429082 3.39186E+9 429081 4.06967E+9 470002 4.52202E+9 495435 4.07014E+9 470029 4.52263E+9 495468 5.42801E+9 542801 5.42611E+9 542706 5.42611E+9 542706 5.42801E+9 542801 9.29876E+8 1.07334E+6 4.56512E+7 63811.9 4.72338E+7 51229.4 4.7511E+7 42847.9 4.78295E+7 37957.6 4.70724E+7 34722.9 4.03647E+7 31899 3.29116E+7 29100.6 1.53915E+7 18250.5 3.31396E+6 4998.42 2.75383E+6 3165.95 650489 1423.96 191817 688.035 9096.15 136.006 0 0 2.09202E+6 40394.2 4.32118E+7 137237 7.34177E+7 174177 6.00793E+7 196578 2.22714E+8 584205 1.59619E+8 613795 2.19585E+7 574718 1.79414E+9 1.209E+6 1.78104E+9 1.20871E+6 3.46523E+8 139943 7.14261E+7 173013 2.84755E+8 642653 1.74614E+8 348687 5.47249E+7 31587 5.95426E+7 184118 1.67424E+8 868159 2.57386E+8 373455 6.46796E+7 74405.9 1.5713E+6 5848.36 7050.06 159.737 988870 4280.63 15943.3 176.285 11267.2 451.841 745990 3354.58 811398 3712.01 0 0 72659 617.866 1.5713E+6 5848.36 7050.06 159.737 988870 4280.63 15943.3 176.285 11267.2 451.841 745990 3354.58 811398 3712.01 0 0 72659 617.866 0 0 0 0 1173.26 41.7287 15377.6 148.344 0 0 0 0 0 0 0 0 35464.5 194.248
10 3.39253E+9 429124 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42776E+9 542788 5.42739E+9 542770 5.4273E+9 542765 5.43205E+9 542780 5.42759E+9 542780 3.3921E+9 429096 5.42694E+9 542747 3.39258E+9 429126 3.39227E+9 429107 3.39225E+9 429105 4.07031E+9 470039 4.52212E+9 495440 4.07076E+9 470065 4.52273E+9 495474 5.42801E+9 542801 5.42613E+9 542707 5.42613E+9 542707 5.42801E+9 542801 8.93115E+8 1.15487E+6 4.84366E+7 75527.9 4.70329E+7 55631.8 5.12178E+7 45363.1 5.48202E+7 40351.6 5.32974E+7 36830.3 4.81218E+7 33910.9 3.95427E+7 30931.5 2.14245E+7 22391 2.2796E+6 5785.33 2.60462E+6 4733.7 1.78763E+6 2751.52 491755 1320.05 246065 759.353 7353.04 120.245 0 0 5.47043E+6 71834.9 5.74993E+7 152968 6.58086E+7 192908 8.12682E+7 368406 2.61536E+8 844692 3.7881E+7 633689 1.8106E+9 1.28983E+6 1.79751E+9 1.28955E+6 3.78525E+8 154748 8.10389E+7 189005 2.50314E+8 816590 1.86248E+8 432853 5.56623E+7 31981.1 6.32148E+7 127916 1.44717E+8 720254 2.43305E+8 559962 8.8403E+7 135056 1.8155E+6 6541.01 7480.72 183.186 874210 4041.11 84166.8 8970.68 1025.93 136.421 368993 2404.21 580483 2951.25 0 0 54474.9 603.873 1.8155E+6 6541.01 7480.72 183.186 874210 4041.11 84166.8 8970.68 1025.93 136.421 368993 2404.21 580483 2951.25 0 0 54474.9 603.873 0 0 0 0 0 0 84166.8 8970.68 0 0 0 0 0 0 0 0 22466.3 276.646
12 3.39222E+9 429104 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.42758E+9 542779 5.42758E+9 542779 3.39178E+9 429076 5.42694E+9 542747 3.39226E+9 429106 3.39196E+9 429087 3.39194E+9 429086 4.06997E+9 470019 4.52205E+9 495436 4.07043E+9 470046 4.52265E+9 495469 5.42801E+9 542801 5.42612E+9 542707 5.42612E+9 542707 5.42801E+9 542801 8.44732E+8 1.39307E+6 6.03986E+7 84114.5 4.66228E+7 63390 4.89363E+7 48130.9 5.71622E+7 42365.1 5.86344E+7 38886.2 5.57526E+7 36290.1 4.89019E+7 33943.7 2.91085E+7 25757.6 1.55625E+6 5777.53 1.57901E+6 4010.23 1.83511E+6 4031.41 1.00151E+6 2495.92 505133 1315.16 224596 707.485 1063.16 44.2746 0 0 1.29409E+7 88210.7 6.5328E+7 184350 5.7419E+7 231678 1.96415E+8 822129 8.44671E+7 1.0717E+6 1.78012E+9 1.54155E+6 1.76702E+9 1.54131E+6 3.91165E+8 164807 9.3335E+7 41538.2 1.83067E+8 1.10123E+6 1.92343E+8 533213 5.39278E+7 31708 5.75264E+7 80298.6 1.59003E+8 427070 1.89395E+8 836569 1.2849E+8 219611 1.64617E+6 6393 15016.9 288.338 720948 3670.42 4.83641E+6 94317.9 40.2684 28.4742 380419 2597.22 285193 2092.84 88.6731 45.8102 133304 1132.93 1.64617E+6 6393 15016.9 288.338 720948 3670.42 4.83641E+6 94317.9 40.2684 28.4742 380419 2597.22 285193 2092.84 88.6731 45.8102 133304 1132.93 0 0 0 0 0 0 4.83641E+6 94317.9 0 0 0 0 0 0 0 0 18351.7 256.818
14 3.39243E+9 429117 5.42783E+9 542792 5.42801E+9 542801 5.42764E+9 542782 5.42777E+9 542789 5.42775E+9 542788 5.42737E+9 542769 5.42728E+9 542764 5.42757E+9 542779 5.42758E+9 542779 3.39199E+9 429089 5.42692E+9 542746 3.39248E+9 429120 3.39216E+9 429100 3.39215E+9 429099 4.07006E+9 470024 4.52213E+9 495440 4.07051E+9 470051 4.52275E+9 495475 5.42801E+9 542801 5.42611E+9 542706 5.42611E+9 542706 5.42801E+9 542801 7.88218E+8 1.35882E+6 9.20149E+7 94152.1 5.49587E+7 69753.9 4.75026E+7 51759.7 5.54513E+7 44415.5 6.35089E+7 41361.1 6.32652E+7 38884.7 5.98944E+7 37420.3 3.87788E+7 30059.3 1.3938E+6 3368.99 1.22792E+6 4353.64 1.03033E+6 2676.08 1.09298E+6 3088.87 663028 2442.03 519962 1298.2 139883 543.513 0 0 0 0 2.84198E+7 128832 6.18259E+7 219602 9.70871E+7 625678 1.03632E+8 1.16846E+6 1.73403E+9 1.52765E+6 1.72094E+9 1.52742E+6 4.02928E+8 173266 1.12412E+8 49187.5 1.01299E+8 1.03648E+6 1.85273E+8 705213 5.13211E+7 31327.4 5.55183E+7 56330.6 1.53753E+8 235358 1.63701E+8 779872 1.58855E+8 342861 1.4284E+6 6114.22 52958.9 651.711 463225 3040.14 1.14181E+7 206381 0 0 698220 3817.34 49749.2 906.788 494332 2636.37 316168 1727.29 1.4284E+6 6114.22 52958.9 651.711 463225 3040.14 1.14181E+7 206381 0 0 698220 3817.34 49749.2 906.788 494332 2636.37 316168 1727.29 0 0 0 0 0 0 1.14181E+7 206381 0 0 0 0 0 0 0 0 8634.38 91.1453
16 3.39278E+9 429139 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.42758E+9 542779 5.42758E+9 542779 3.39234E+9 429111 5.42693E+9 542747 3.39283E+9 429142 3.39251E+9 429122 3.39249E+9 429121 4.07035E+9 470041 4.52219E+9 495444 4.07081E+9 470068 4.5228E+9 495477 5.42801E+9 542801 5.42611E+9 542706 5.42611E+9 542706 5.42801E+9 542801 7.62894E+8 1.27125E+6 1.22083E+8 90546.8 6.97594E+7 92427.5 5.44728E+7 57052.2 5.45734E+7 46896.7 6.51754E+7 43444.6 6.96543E+7 41587.7 7.19392E+7 41357.8 4.90049E+7 34338.6 2.73318E+6 5426.76 1.04579E+6 2161 927409 3037.89 673158 1780.84 744504 2618.79 604215 2262.63 476757 1197.22 59670.1 344.758 0 0 952384 30205.8 4.52124E+7 185423 5.74394E+7 349934 7.68307E+7 1.19527E+6 1.714E+9 1.5769E+6 1.70088E+9 1.57667E+6 4.132E+8 179647 1.35452E+8 59297.3 6.79925E+7 982329 1.53184E+8 998303 4.95883E+7 31549 5.5246E+7 46435.9 1.39182E+8 157053 1.69767E+8 560968 1.57388E+8 586170 1.15668E+6 5617.62 235284 1709.34 48955.7 1027.77 8.4055E+6 279084 8019.74 421.285 1.03941E+6 4918.49 0 0 933559 3423.72 183500 1172.28 1.15668E+6 5617.62 235284 1709.34 48955.7 1027.77 8.4055E+6 279084 8019.74 421.285 1.03941E+6 4918.49 0 0 933559 3423.72 183500 1172.28 0 0 0 0 0 0 8.4055E+6 279084 0 0 0 0 0 0 0 0 0 0
18 3.39267E+9 429132 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.42759E+9 542780 5.42758E+9 542780 3.39223E+9 429104 5.42693E+9 542747 3.39271E+9 429135 3.3924E+9 429115 3.39239E+9 429114 4.07041E+9 470045 4.52216E+9 495443 4.07086E+9 470071 4.52277E+9 495476 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 7.36651E+8 1.02423E+6 1.08368E+8 93948.8 9.97073E+7 85810.6 6.30169E+7 65530.6 5.80226E+7 50606.3 6.64309E+7 45900.4 7.64394E+7 44950.8 8.32012E+7 45697.8 5.79436E+7 38084.2 4.71063E+6 8824.86 1.50256E+6 2148.61 934049 1881.29 860200 2355.67 975529 1890.84 700815 2213.37 557249 1965.6 352707 990.874 16833.9 176.818 0 0 7.67385E+6 83741.8 4.88881E+7 260157 4.00987E+7 971040 1.73296E+9 1.60078E+6 1.71991E+9 1.60056E+6 4.1114E+8 179074 1.58855E+8 73365.7 8.37696E+7 1.04921E+6 1.19735E+8 999580 4.94002E+7 32822.6 5.3689E+7 41156.9 1.25604E+8 111448 1.80551E+8 276529 1.57703E+8 710703 606242 4221.82 569099 3077.56 0 0 1.53959E+6 295566 362355 2920.75 1.27758E+6 5518.45 974796 6859.08 5.87032E+6 34661.6 1.42439E+6 83811.3 606242 4221.82 569099 3077.56 0 0 1.53959E+6 295566 362355 2920.75 1.27758E+6 5518.45 974796 6859.08 5.87032E+6 34661.6 1.42439E+6 83811.3 0 0 0 0 0 0 1.53959E+6 295566 0 0 0 0 974796 6859.08 4.94549E+6 34482.1 1.40151E+6 83836.1
