# Instrument-source: 'Full_simple_noSqq.instr'
# Date: Sat Dec 08 08 48 2018
# Ncount: 100000000
# Numpoints: 2
# Param: Omega = 0
# type: multiarray_1d(2)
# title: Scan of Omega
# xlabel: 'Omega'
# ylabel: 'Intensity'
# xvars: Omega
# yvars: (Div2d_sample_B_I,Div2d_sample_B_ERR) (Div2d_sample_I,Div2d_sample_ERR) (PSD_sample_large_I,PSD_sample_large_ERR) (PSD_sample_small_I,PSD_sample_small_ERR) (HPSD_sample_I,HPSD_sample_ERR) (VPSD_sample_I,VPSD_sample_ERR) (Hdiv_sample_I,Hdiv_sample_ERR) (Vdiv_sample_I,Vdiv_sample_ERR) (acceptance_x_divx_I,acceptance_x_divx_ERR) (acceptance_y_divy_I,acceptance_y_divy_ERR) (Lmon_sample_B_I,Lmon_sample_B_ERR) (Div2d_sample_maxdiv_I,Div2d_sample_maxdiv_ERR) (PSD_sample_maxdiv_I,PSD_sample_maxdiv_ERR) (HPSD_sample_maxdiv_I,HPSD_sample_maxdiv_ERR) (VPSD_sample_maxdiv_I,VPSD_sample_maxdiv_ERR) (Hdiv_sample_maxdiv_I,Hdiv_sample_maxdiv_ERR) (Vdiv_sample_maxdiv_I,Vdiv_sample_maxdiv_ERR) (acceptance_x_divx_maxdiv_I,acceptance_x_divx_maxdiv_ERR) (acceptance_y_divy_maxdiv_I,acceptance_y_divy_maxdiv_ERR) (ToFatSample_I,ToFatSample_ERR) (Lmon_sample_I,Lmon_sample_ERR) (TofLambdaSampleZoomOut_I,TofLambdaSampleZoomOut_ERR) (L_monSampleZoomout_I,L_monSampleZoomout_ERR) (det_I,det_ERR) (PSD_outgoing_I,PSD_outgoing_ERR) (PSD_out1_I,PSD_out1_ERR) (PSD_out2_I,PSD_out2_ERR) (PSD_out3_I,PSD_out3_ERR) (PSD_out4_I,PSD_out4_ERR) (PSD_out5_I,PSD_out5_ERR) (PSD_out6_I,PSD_out6_ERR) (PSD_out7_I,PSD_out7_ERR) (PSD_out8_I,PSD_out8_ERR) (PSD_out9_I,PSD_out9_ERR) (psd_monitor1_I,psd_monitor1_ERR) (psd_monitor2_I,psd_monitor2_ERR) (psd_monitor3_I,psd_monitor3_ERR) (psd_monitor4_I,psd_monitor4_ERR) (psd_monitor5_I,psd_monitor5_ERR) (psd_monitor6_I,psd_monitor6_ERR) (psd_monitor7_I,psd_monitor7_ERR) (psd_monitor8_I,psd_monitor8_ERR) (psd_monitor9_I,psd_monitor9_ERR) (t_monitor1_I,t_monitor1_ERR) (t_monitor2_I,t_monitor2_ERR) (t_monitor3_I,t_monitor3_ERR) (t_monitor4_I,t_monitor4_ERR) (t_monitor5_I,t_monitor5_ERR) (t_monitor6_I,t_monitor6_ERR) (t_monitor7_I,t_monitor7_ERR) (t_monitor8_I,t_monitor8_ERR) (t_monitor9_I,t_monitor9_ERR) (e_monitor1_I,e_monitor1_ERR) (e_monitor2_I,e_monitor2_ERR) (e_monitor3_I,e_monitor3_ERR) (e_monitor4_I,e_monitor4_ERR) (e_monitor5_I,e_monitor5_ERR) (e_monitor6_I,e_monitor6_ERR) (e_monitor7_I,e_monitor7_ERR) (e_monitor8_I,e_monitor8_ERR) (e_monitor9_I,e_monitor9_ERR)
# xlimits: 0 90
# filename: mccode.dat
# variables: Omega Div2d_sample_B_I Div2d_sample_B_ERR Div2d_sample_I Div2d_sample_ERR PSD_sample_large_I PSD_sample_large_ERR PSD_sample_small_I PSD_sample_small_ERR HPSD_sample_I HPSD_sample_ERR VPSD_sample_I VPSD_sample_ERR Hdiv_sample_I Hdiv_sample_ERR Vdiv_sample_I Vdiv_sample_ERR acceptance_x_divx_I acceptance_x_divx_ERR acceptance_y_divy_I acceptance_y_divy_ERR Lmon_sample_B_I Lmon_sample_B_ERR Div2d_sample_maxdiv_I Div2d_sample_maxdiv_ERR PSD_sample_maxdiv_I PSD_sample_maxdiv_ERR HPSD_sample_maxdiv_I HPSD_sample_maxdiv_ERR VPSD_sample_maxdiv_I VPSD_sample_maxdiv_ERR Hdiv_sample_maxdiv_I Hdiv_sample_maxdiv_ERR Vdiv_sample_maxdiv_I Vdiv_sample_maxdiv_ERR acceptance_x_divx_maxdiv_I acceptance_x_divx_maxdiv_ERR acceptance_y_divy_maxdiv_I acceptance_y_divy_maxdiv_ERR ToFatSample_I ToFatSample_ERR Lmon_sample_I Lmon_sample_ERR TofLambdaSampleZoomOut_I TofLambdaSampleZoomOut_ERR L_monSampleZoomout_I L_monSampleZoomout_ERR det_I det_ERR PSD_outgoing_I PSD_outgoing_ERR PSD_out1_I PSD_out1_ERR PSD_out2_I PSD_out2_ERR PSD_out3_I PSD_out3_ERR PSD_out4_I PSD_out4_ERR PSD_out5_I PSD_out5_ERR PSD_out6_I PSD_out6_ERR PSD_out7_I PSD_out7_ERR PSD_out8_I PSD_out8_ERR PSD_out9_I PSD_out9_ERR psd_monitor1_I psd_monitor1_ERR psd_monitor2_I psd_monitor2_ERR psd_monitor3_I psd_monitor3_ERR psd_monitor4_I psd_monitor4_ERR psd_monitor5_I psd_monitor5_ERR psd_monitor6_I psd_monitor6_ERR psd_monitor7_I psd_monitor7_ERR psd_monitor8_I psd_monitor8_ERR psd_monitor9_I psd_monitor9_ERR t_monitor1_I t_monitor1_ERR t_monitor2_I t_monitor2_ERR t_monitor3_I t_monitor3_ERR t_monitor4_I t_monitor4_ERR t_monitor5_I t_monitor5_ERR t_monitor6_I t_monitor6_ERR t_monitor7_I t_monitor7_ERR t_monitor8_I t_monitor8_ERR t_monitor9_I t_monitor9_ERR e_monitor1_I e_monitor1_ERR e_monitor2_I e_monitor2_ERR e_monitor3_I e_monitor3_ERR e_monitor4_I e_monitor4_ERR e_monitor5_I e_monitor5_ERR e_monitor6_I e_monitor6_ERR e_monitor7_I e_monitor7_ERR e_monitor8_I e_monitor8_ERR e_monitor9_I e_monitor9_ERR
0 3.39242E+9 429116 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42737E+9 542769 5.42728E+9 542764 5.42758E+9 542779 5.42758E+9 542779 3.39197E+9 429088 5.42692E+9 542746 3.39247E+9 429119 3.39215E+9 429099 3.39213E+9 429098 4.06994E+9 470018 4.52223E+9 495446 4.07041E+9 470045 4.52285E+9 495480 5.42801E+9 542801 5.42611E+9 542706 5.42611E+9 542706 5.42801E+9 542801 3.15344E+9 1.74798E+6 3.14032E+9 1.74777E+6 4.38774E+8 224574 1.05641E+8 400073 6.20374E+8 989825 1.64851E+8 363412 7.07307E+7 153914 2.83749E+8 1.0584E+6 5.25397E+8 727979 2.66911E+8 307796 2.01522E+8 102793 1.53702E+6 9024.52 193197 1260.6 1.17945E+6 6724.65 738266 7828.82 613605 7158.46 1.12973E+6 6293.45 43289.8 976.262 1.79007E+6 14674.1 421786 7247.42 1.53702E+6 9024.52 193197 1260.6 1.17945E+6 6724.65 738266 7828.82 613605 7158.46 1.12973E+6 6293.45 43289.8 976.262 1.79007E+6 14674.1 421786 7247.42 0 0 0 0 1919.34 361.999 21573.7 416.57 99.5666 32.1168 0 0 0 0 0 0 0 0
1 3.39257E+9 429125 5.42782E+9 542791 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42728E+9 542765 5.42758E+9 542779 5.42758E+9 542779 3.39212E+9 429097 5.42692E+9 542747 3.39261E+9 429128 3.3923E+9 429109 3.39228E+9 429108 4.07026E+9 470036 4.52214E+9 495441 4.07071E+9 470062 4.52275E+9 495475 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 3.12542E+9 1.87575E+6 3.11233E+9 1.87556E+6 4.31823E+8 224199 9.61345E+7 378331 6.11221E+8 1.02965E+6 1.80989E+8 376711 7.75034E+7 122663 2.57411E+8 1.18159E+6 5.0802E+8 800442 3.01052E+8 365885 1.99967E+8 108644 1.66807E+6 9218.08 183170 1201.18 1.17811E+6 6716.32 978748 15977.8 634736 11460.1 949511 5627.12 14446.9 563.716 1.32516E+6 16310.5 343715 10637.9 1.66807E+6 9218.08 183170 1201.18 1.17811E+6 6716.32 978748 15977.8 634736 11460.1 949511 5627.12 14446.9 563.716 1.32516E+6 16310.5 343715 10637.9 0 0 0 0 2854.08 458.199 22122.8 489.056 0 0 0 0 0 0 0 0 0 0
2 3.39277E+9 429138 5.42782E+9 542792 5.42801E+9 542801 5.42764E+9 542783 5.42777E+9 542789 5.42774E+9 542788 5.42737E+9 542769 5.42728E+9 542764 5.42758E+9 542779 5.42758E+9 542779 3.39232E+9 429110 5.42692E+9 542747 3.39281E+9 429141 3.39249E+9 429121 3.39247E+9 429120 4.07026E+9 470036 4.52216E+9 495442 4.07072E+9 470063 4.52278E+9 495476 5.42801E+9 542801 5.42611E+9 542706 5.42611E+9 542706 5.42801E+9 542801 3.10115E+9 2.13696E+6 3.08806E+9 2.1368E+6 4.21728E+8 219219 9.05226E+7 384459 5.98251E+8 1.07972E+6 1.97434E+8 412847 8.5922E+7 128666 2.27588E+8 1.46267E+6 4.83823E+8 886885 3.34149E+8 421262 2.013E+8 141120 1.77869E+6 8962.27 167213 1125.25 1.16356E+6 6660.74 1.16401E+6 19362.1 603941 12489.2 877058 5319.38 646.737 123.203 609078 21965.9 303476 21050.2 1.77869E+6 8962.27 167213 1125.25 1.16356E+6 6660.74 1.16401E+6 19362.1 603941 12489.2 877058 5319.38 646.737 123.203 609078 21965.9 303476 21050.2 0 0 0 0 4814.69 506.229 22982.3 384.469 0 0 0 0 0 0 0 0 0 0
3 3.39303E+9 429155 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.42758E+9 542779 5.42758E+9 542779 3.39259E+9 429127 5.42692E+9 542746 3.39308E+9 429158 3.39277E+9 429138 3.39274E+9 429137 4.07039E+9 470044 4.52243E+9 495457 4.07085E+9 470070 4.52304E+9 495491 5.42801E+9 542801 5.42613E+9 542707 5.42613E+9 542707 5.42801E+9 542801 3.08378E+9 2.65909E+6 3.07071E+9 2.65895E+6 4.05551E+8 190545 8.65418E+7 398156 5.84872E+8 1.14272E+6 2.18383E+8 489134 9.71557E+7 124997 1.90805E+8 2.05367E+6 4.57718E+8 995543 3.63591E+8 489352 2.10497E+8 194187 1.85592E+6 8670.78 152186 1058.33 1.17083E+6 6664.32 1.30737E+6 16482 654937 14269.7 845499 5142.72 0 0 343425 3614.59 306049 17995.4 1.85592E+6 8670.78 152186 1058.33 1.17083E+6 6664.32 1.30737E+6 16482 654937 14269.7 845499 5142.72 0 0 343425 3614.59 306049 17995.4 0 0 0 0 5263.72 313.204 24718.1 393.96 11.2684 11.2684 0 0 0 0 0 0 0 0
4 3.39283E+9 429142 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42728E+9 542765 5.42758E+9 542780 5.42758E+9 542779 3.39239E+9 429114 5.42692E+9 542747 3.39287E+9 429145 3.39257E+9 429125 3.39254E+9 429124 4.07024E+9 470035 4.52268E+9 495471 4.0707E+9 470062 4.52329E+9 495504 5.42801E+9 542801 5.42611E+9 542706 5.42611E+9 542706 5.42801E+9 542801 3.06755E+9 2.85183E+6 3.05441E+9 2.8517E+6 3.82806E+8 157483 8.30116E+7 421433 5.67353E+8 1.19223E+6 2.363E+8 528911 1.11743E+8 133199 1.56926E+8 2.14943E+6 4.27508E+8 1.22423E+6 3.81545E+8 533402 2.30484E+8 261325 1.91683E+6 8634.68 129852 967.888 1.16246E+6 6617.05 1.28337E+6 15832.5 685862 14336.1 825055 5016.73 18889.9 904.856 293374 3383.33 733201 14560.2 1.91683E+6 8634.68 129852 967.888 1.16246E+6 6617.05 1.28337E+6 15832.5 685862 14336.1 825055 5016.73 18889.9 904.856 293374 3383.33 733201 14560.2 0 0 0 0 5482.2 258.378 26186.6 410.506 0 0 0 0 0 0 0 0 0 0
5 3.39241E+9 429116 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.42758E+9 542779 5.42758E+9 542779 3.39196E+9 429087 5.42693E+9 542747 3.39246E+9 429119 3.39214E+9 429099 3.39212E+9 429097 4.06995E+9 470018 4.52204E+9 495436 4.07041E+9 470045 4.52265E+9 495469 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 3.07933E+9 2.85425E+6 3.06624E+9 2.85413E+6 3.6453E+8 147415 8.04453E+7 386502 5.44379E+8 1.24229E+6 2.54082E+8 599212 1.33827E+8 147371 1.49404E+8 1.89138E+6 3.92276E+8 1.56687E+6 4.08359E+8 629301 2.33167E+8 267360 1.95832E+6 8838.39 99039.2 839.619 1.13018E+6 6471.72 957292 9860.54 787427 13349.6 821173 4969.71 312354 3488.91 267359 3371.82 3.0018E+6 36473.7 1.95832E+6 8838.39 99039.2 839.619 1.13018E+6 6471.72 957292 9860.54 787427 13349.6 821173 4969.71 312354 3488.91 267359 3371.82 3.0018E+6 36473.7 0 0 0 0 5053.47 219.416 27326.4 432.601 0 0 0 0 0 0 0 0 0 0
6 3.39247E+9 429120 5.42782E+9 542792 5.42801E+9 542801 5.42764E+9 542783 5.42777E+9 542789 5.42775E+9 542788 5.42737E+9 542769 5.42728E+9 542764 5.42758E+9 542780 5.42757E+9 542779 3.39203E+9 429092 5.42692E+9 542747 3.39252E+9 429122 3.39221E+9 429103 3.39219E+9 429102 4.07011E+9 470028 4.52221E+9 495445 4.07057E+9 470054 4.52281E+9 495478 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 3.1054E+9 3.11248E+6 3.0923E+9 3.11237E+6 3.57164E+8 142262 7.97544E+7 410622 5.19732E+8 1.31613E+6 2.71564E+8 656018 1.74551E+8 182002 1.7954E+8 1.49474E+6 3.38967E+8 2.21112E+6 4.34005E+8 666203 2.29454E+8 283937 1.95654E+6 8886.81 67522.6 690.655 1.09858E+6 6227.99 780855 7241.23 947087 14933 830533 4980.16 632991 5055.8 250164 3588.58 2.66639E+6 33594.6 1.95654E+6 8886.81 67522.6 690.655 1.09858E+6 6227.99 780855 7241.23 947087 14933 830533 4980.16 632991 5055.8 250164 3588.58 2.66639E+6 33594.6 0 0 0 0 4416.28 184.837 25819.1 432.772 0 0 0 0 0 0 0 0 0 0
7 3.39253E+9 429123 5.42783E+9 542792 5.42801E+9 542801 5.42766E+9 542783 5.42778E+9 542789 5.42775E+9 542788 5.42738E+9 542769 5.42729E+9 542765 5.42759E+9 542780 5.42758E+9 542779 3.39208E+9 429095 5.42694E+9 542747 3.39257E+9 429126 3.39226E+9 429106 3.39224E+9 429105 4.07001E+9 470022 4.52234E+9 495452 4.07047E+9 470048 4.52295E+9 495486 5.42801E+9 542801 5.42613E+9 542707 5.42613E+9 542707 5.42801E+9 542801 3.06649E+9 2.8651E+6 3.05336E+9 2.86498E+6 3.58378E+8 140812 8.00178E+7 427313 4.95357E+8 1.39315E+6 2.81425E+8 729340 1.85509E+8 161831 2.09016E+8 1.09286E+6 2.99141E+8 2.03717E+6 4.5275E+8 768860 2.2269E+8 290320 1.95396E+6 8444.36 38768.5 547.536 1.06521E+6 5199.71 663706 5937.77 1.29781E+6 17056.5 862045 4620.54 843076 5891.21 238803 3939.72 1.95443E+6 20797.7 1.95396E+6 8444.36 38768.5 547.536 1.06521E+6 5199.71 663706 5937.77 1.29781E+6 17056.5 862045 4620.54 843076 5891.21 238803 3939.72 1.95443E+6 20797.7 0 0 0 0 2942.89 133.481 21688.9 364.408 0 0 0 0 0 0 0 0 3595.75 151.192
8 3.39215E+9 429099 5.42782E+9 542792 5.42801E+9 542801 5.42764E+9 542782 5.42777E+9 542789 5.42775E+9 542788 5.42737E+9 542769 5.42729E+9 542765 5.42758E+9 542779 5.42757E+9 542779 3.39171E+9 429071 5.42692E+9 542747 3.39219E+9 429102 3.39188E+9 429082 3.39186E+9 429081 4.06969E+9 470003 4.52207E+9 495438 4.07015E+9 470030 4.52268E+9 495471 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 2.96915E+9 2.84913E+6 2.95602E+9 2.849E+6 3.64079E+8 143355 7.99882E+7 394396 4.71839E+8 1.46459E+6 2.88228E+8 802822 1.54637E+8 99542.2 1.99308E+8 786831 2.7805E+8 2.00526E+6 4.58155E+8 850952 2.0806E+8 303613 1.94309E+6 7727.38 16943.6 361.197 991885 4305.45 613922 5257 1.36639E+6 12656.2 891504 4135.9 979497 10188.7 244950 7731.91 1.41784E+6 6952.45 1.94309E+6 7727.38 16943.6 361.197 991885 4305.45 613922 5257 1.36639E+6 12656.2 891504 4135.9 979497 10188.7 244950 7731.91 1.41784E+6 6952.45 0 0 0 0 1176.88 72.3921 15414.4 261.053 0 0 0 0 0 0 0 0 35823.7 469.198
9 3.39271E+9 429135 5.42783E+9 542792 5.42801E+9 542801 5.42765E+9 542783 5.42777E+9 542789 5.42776E+9 542788 5.42739E+9 542770 5.42729E+9 542765 5.42758E+9 542779 5.42759E+9 542780 3.39227E+9 429107 5.42693E+9 542747 3.39276E+9 429138 3.39244E+9 429117 3.39243E+9 429117 4.07025E+9 470036 4.52217E+9 495443 4.0707E+9 470062 4.52279E+9 495477 5.42801E+9 542801 5.42612E+9 542706 5.42612E+9 542706 5.42801E+9 542801 2.87316E+9 2.93315E+6 2.86007E+9 2.93303E+6 3.71542E+8 150603 8.01818E+7 348125 4.41005E+8 1.60604E+6 2.97491E+8 893000 1.36976E+8 84422.6 1.83777E+8 563217 2.69272E+8 2.01727E+6 4.49437E+8 987317 1.83206E+8 310842 1.90545E+6 6878.7 8297.4 183.429 944617 4193.43 596226 5190.9 1.20812E+6 10843.6 942755 5136.19 1.06604E+6 8216.98 240878 10349.9 1.13087E+6 5576.72 1.90545E+6 6878.7 8297.4 183.429 944617 4193.43 596226 5190.9 1.20812E+6 10843.6 942755 5136.19 1.06604E+6 8216.98 240878 10349.9 1.13087E+6 5576.72 0 0 0 0 118.144 22.1235 7021.34 170.505 0 0 0 0 0 0 0 0 34453.7 486.048
